# vtime(s),emu-avail(%) for mode:random target-avail(%)=0.6000
8783,0.0487
8787,0.0486
8788,0.0486
8792,0.0486
8793,0.0486
8796,0.0486
8796,0.0486
8800,0.0486
8805,0.0485
8805,0.0485
8806,0.0485
8808,0.0485
8813,0.0485
8815,0.0485
8818,0.0485
8823,0.0484
8825,0.0484
8828,0.0484
8832,0.0484
8833,0.0484
8835,0.0484
8838,0.0484
8843,0.0484
8845,0.0483
8847,0.0483
8849,0.0483
8851,0.0483
8855,0.0483
8858,0.0483
8860,0.0483
8863,0.0482
8867,0.0482
8871,0.0482
8873,0.0482
8877,0.0482
8878,0.0482
8881,0.0482
8885,0.0481
8886,0.0481
8891,0.0481
8893,0.0481
8894,0.0481
8898,0.0481
8899,0.0481
8904,0.0480
8908,0.0480
8911,0.0480
8915,0.0480
8919,0.0480
8922,0.0480
8926,0.0480
8929,0.0480
8930,0.0479
8933,0.0479
8936,0.0479
8941,0.0479
8941,0.0479
8945,0.0479
8947,0.0479
8948,0.0478
8949,0.0478
8951,0.0478
8952,0.0478
8954,0.0478
8956,0.0478
8959,0.0478
8960,0.0478
8965,0.0477
8969,0.0477
8973,0.0477
8977,0.0477
8978,0.0477
8978,0.0477
8982,0.0477
8984,0.0476
8985,0.0476
8988,0.0476
8991,0.0476
8991,0.0476
8992,0.0476
8997,0.0476
9001,0.0476
9003,0.0475
9004,0.0475
9009,0.0475
9009,0.0475
9011,0.0475
9014,0.0475
9018,0.0475
9023,0.0474
9024,0.0474
9025,0.0474
9027,0.0474
9028,0.0474
9033,0.0474
9038,0.0474
9039,0.0474
9039,0.0473
9043,0.0473
9045,0.0473
9049,0.0473
9054,0.0473
9055,0.0473
9057,0.0473
9059,0.0472
9060,0.0472
9060,0.0472
9061,0.0472
9062,0.0472
9065,0.0472
9070,0.0472
9073,0.0472
9077,0.0471
9080,0.0471
9082,0.0471
9083,0.0471
9085,0.0471
9086,0.0471
9091,0.0471
9093,0.0471
9095,0.0470
9099,0.0470
9102,0.0470
9104,0.0470
9106,0.0470
9106,0.0470
9110,0.0470
9112,0.0469
9114,0.0469
9115,0.0469
9119,0.0469
9124,0.0469
9126,0.0469
9131,0.0469
9134,0.0469
9138,0.0468
9141,0.0468
9144,0.0468
9146,0.0468
9151,0.0468
9152,0.0468
9153,0.0468
9157,0.0468
9162,0.0467
9162,0.0467
9163,0.0467
9166,0.0467
9170,0.0467
9170,0.0467
9174,0.0467
9179,0.0467
9184,0.0466
9184,0.0466
9186,0.0466
9186,0.0466
9188,0.0466
9188,0.0466
9190,0.0466
9191,0.0465
9195,0.0465
9197,0.0465
9201,0.0465
9204,0.0465
9209,0.0465
9211,0.0465
9214,0.0465
9217,0.0464
9220,0.0464
9221,0.0464
9225,0.0464
9226,0.0464
9227,0.0464
9227,0.0464
9231,0.0464
9234,0.0463
9237,0.0463
9242,0.0463
9246,0.0463
9248,0.0463
9249,0.0463
9251,0.0463
9256,0.0463
9256,0.0462
9258,0.0462
9261,0.0462
9264,0.0462
9265,0.0462
9266,0.0462
9269,0.0462
9270,0.0462
9271,0.0461
9275,0.0461
9278,0.0461
9282,0.0461
9285,0.0461
9288,0.0461
9292,0.0461
9297,0.0461
9300,0.0460
9304,0.0460
9309,0.0460
9309,0.0460
9313,0.0460
9314,0.0460
9315,0.0460
9317,0.0460
9322,0.0459
9327,0.0459
9328,0.0459
9328,0.0459
9331,0.0459
9334,0.0459
9335,0.0459
9339,0.0459
9339,0.0458
9344,0.0458
9346,0.0458
9349,0.0458
9352,0.0458
9354,0.0458
9359,0.0458
9359,0.0458
9361,0.0457
9365,0.0457
9365,0.0457
9368,0.0457
9371,0.0457
9371,0.0457
9373,0.0457
9377,0.0457
9382,0.0456
9383,0.0456
9388,0.0456
9391,0.0456
9393,0.0456
9393,0.0456
9395,0.0456
9400,0.0456
9401,0.0456
9403,0.0455
9406,0.0455
9407,0.0455
9409,0.0455
9413,0.0455
9417,0.0455
9420,0.0455
9424,0.0455
9428,0.0454
9431,0.0454
9431,0.0454
9433,0.0454
9435,0.0454
9439,0.0454
9444,0.0454
9446,0.0454
9450,0.0453
9451,0.0453
9453,0.0453
9454,0.0453
9458,0.0453
9459,0.0453
9461,0.0453
9465,0.0453
9466,0.0452
9470,0.0452
9473,0.0452
9475,0.0452
9476,0.0452
9480,0.0452
9484,0.0452
9486,0.0452
9487,0.0452
9489,0.0451
9492,0.0451
9494,0.0451
9499,0.0451
9500,0.0451
9501,0.0451
9505,0.0451
9507,0.0451
9508,0.0450
9509,0.0450
9512,0.0450
9517,0.0450
9520,0.0450
9521,0.0450
9521,0.0450
9523,0.0450
9524,0.0449
9526,0.0449
9529,0.0449
9530,0.0449
9532,0.0449
9536,0.0449
9537,0.0449
9539,0.0449
9539,0.0449
9542,0.0448
9546,0.0448
9550,0.0448
9553,0.0448
9553,0.0448
9556,0.0448
9557,0.0448
9562,0.0448
9564,0.0447
9566,0.0447
9570,0.0447
9574,0.0447
9576,0.0447
9579,0.0447
9583,0.0447
9586,0.0447
9588,0.0447
9593,0.0446
9593,0.0446
9594,0.0446
9595,0.0446
9596,0.0446
9598,0.0446
9603,0.0446
9604,0.0446
9608,0.0445
9611,0.0445
9613,0.0445
9616,0.0445
9617,0.0445
9622,0.0445
9625,0.0445
9626,0.0445
9630,0.0445
9631,0.0444
9631,0.0444
9635,0.0444
9639,0.0444
9641,0.0444
9643,0.0444
9645,0.0444
9646,0.0444
9649,0.0444
9653,0.0443
9654,0.0443
9658,0.0443
9661,0.0443
9664,0.0443
9665,0.0443
9666,0.0443
9670,0.0443
9673,0.0442
9674,0.0442
9678,0.0442
9683,0.0442
9684,0.0442
9688,0.0442
9693,0.0442
9695,0.0442
9697,0.0442
9700,0.0441
9705,0.0441
9707,0.0441
9711,0.0441
9715,0.0441
9719,0.0441
9722,0.0441
9726,0.0441
9727,0.0441
9732,0.0440
9733,0.0440
9737,0.0440
9740,0.0440
9743,0.0440
9744,0.0440
9746,0.0440
9749,0.0440
9753,0.0440
9754,0.0439
9757,0.0439
9761,0.0439
9766,0.0439
9767,0.0439
9770,0.0439
9772,0.0439
9776,0.0439
9778,0.0438
9781,0.0438
9782,0.0438
9784,0.0438
9785,0.0438
9789,0.0438
9794,0.0438
9796,0.0438
9799,0.0438
9801,0.0437
9803,0.0437
9806,0.0437
9810,0.0437
9813,0.0437
9817,0.0437
9817,0.0437
9818,0.0437
9823,0.0437
9825,0.0436
9826,0.0436
9830,0.0436
9832,0.0436
9835,0.0436
9836,0.0436
9839,0.0436
9842,0.0436
9845,0.0436
9846,0.0435
9850,0.0435
9851,0.0435
9852,0.0435
9856,0.0435
9858,0.0435
9860,0.0435
9861,0.0435
9863,0.0435
9865,0.0434
9868,0.0434
9871,0.0434
9875,0.0434
9875,0.0434
9876,0.0434
9876,0.0434
9881,0.0434
9882,0.0434
9886,0.0433
9888,0.0433
9891,0.0433
9893,0.0433
9897,0.0433
9897,0.0433
9898,0.0433
9899,0.0433
9902,0.0433
9904,0.0432
9905,0.0432
9907,0.0432
9910,0.0432
9915,0.0432
9918,0.0432
9921,0.0432
9922,0.0432
9925,0.0432
9928,0.0431
9932,0.0431
9936,0.0431
9936,0.0431
9936,0.0431
9941,0.0431
9944,0.0431
9949,0.0431
9951,0.0431
9953,0.0430
9957,0.0430
9958,0.0430
9962,0.0430
9966,0.0430
9970,0.0430
9971,0.0430
9973,0.0430
9973,0.0430
9978,0.0430
9979,0.0429
9983,0.0429
9985,0.0429
9988,0.0429
9990,0.0429
9991,0.0429
9994,0.0429
9999,0.0429
10000,0.0429
10005,0.0428
10007,0.0428
10008,0.0428
10012,0.0428
10016,0.0428
10019,0.0428
10022,0.0428
10025,0.0428
10028,0.0428
10031,0.0427
10034,0.0427
10036,0.0427
10037,0.0427
10040,0.0427
10044,0.0427
10046,0.0427
10047,0.0427
10051,0.0427
10053,0.0426
10058,0.0426
10059,0.0426
10060,0.0426
10064,0.0426
10065,0.0426
10065,0.0426
10067,0.0426
10070,0.0426
10072,0.0426
10077,0.0425
10079,0.0425
10081,0.0425
10083,0.0425
10084,0.0425
10088,0.0425
10089,0.0425
10091,0.0425
10095,0.0425
10096,0.0424
10096,0.0424
10097,0.0424
10102,0.0424
10102,0.0424
10105,0.0424
10107,0.0424
